Treatment,Rep,Row,Col,Day,Cleared
SS,14,14,e,1,1
SS,14,15,e,1,0
SS,14,16,e,1,1
SS,14,17,e,1,0
SS,14,18,e,1,0
SS,14,19,e,1,0
SS,14,20,e,1,1
SS,14,1,e,2,1
SS,14,2,e,2,1
SS,14,3,e,2,1
SS,14,4,e,2,1
SS,14,5,e,2,1
SS,14,6,e,2,1
SS,14,7,e,2,1
SS,14,8,e,2,1
SS,14,9,e,2,1
SS,14,10,e,2,1
SS,14,11,e,2,1
SS,14,12,e,2,1
SS,14,13,e,2,1
SS,14,14,e,2,1
SS,14,15,e,2,1
SS,14,16,e,2,1
SS,14,17,e,2,1
SS,14,18,e,2,1
SS,14,19,e,2,1
SS,14,20,e,2,1
SS,15,1,a,1,1
SS,15,2,a,1,1
SS,15,3,a,1,1
SS,15,4,a,1,0
SS,15,5,a,1,1
SS,15,6,a,1,1
SS,15,7,a,1,1
SS,15,8,a,1,1
SS,15,9,a,1,1
SS,15,10,a,1,1
SS,15,11,a,1,1
SS,15,12,a,1,1
SS,15,13,a,1,1
SS,15,14,a,1,1
SS,15,15,a,1,1
SS,15,16,a,1,0
SS,15,17,a,1,1
SS,15,18,a,1,0
SS,15,19,a,1,0
SS,15,20,a,1,1
SS,15,1,a,2,1
SS,15,2,a,2,1
SS,15,3,a,2,1
SS,15,4,a,2,1
SS,15,5,a,2,1
SS,15,6,a,2,1
SS,15,7,a,2,1
SS,15,8,a,2,1
SS,15,9,a,2,1
SS,15,10,a,2,1
SS,15,11,a,2,1
SS,15,12,a,2,1
SS,15,13,a,2,1
SS,15,14,a,2,1
SS,15,15,a,2,1
SS,15,16,a,2,1
SS,15,17,a,2,1
SS,15,18,a,2,1
SS,15,19,a,2,1
SS,15,20,a,2,1
SS,15,1,b,1,1
SS,15,2,b,1,1
SS,15,3,b,1,1
SS,15,4,b,1,1
SS,15,5,b,1,0
SS,15,6,b,1,1
SS,15,7,b,1,0
SS,15,8,b,1,0
SS,15,9,b,1,1
SS,15,10,b,1,0
SS,15,11,b,1,1
SS,15,12,b,1,0
SS,15,13,b,1,1
SS,15,14,b,1,1
SS,15,15,b,1,1
SS,15,16,b,1,1
SS,15,17,b,1,1
SS,15,18,b,1,1
SS,15,19,b,1,1
SS,15,20,b,1,1
SS,15,1,b,2,1
SS,15,2,b,2,1
SS,15,3,b,2,1
SS,15,4,b,2,1
SS,15,5,b,2,1
SS,15,6,b,2,1
SS,15,7,b,2,1
SS,15,8,b,2,1
SS,15,9,b,2,1
SS,15,10,b,2,1
SS,15,11,b,2,1
SS,15,12,b,2,1
SS,15,13,b,2,1
SS,15,14,b,2,1
SS,15,15,b,2,1
SS,15,16,b,2,1
SS,15,17,b,2,1
SS,15,18,b,2,1
SS,15,19,b,2,1
SS,15,20,b,2,1
SS,15,1,c,1,1
SS,15,2,c,1,1
SS,15,3,c,1,0
SS,15,4,c,1,1
SS,15,5,c,1,1
SS,15,6,c,1,1
SS,15,7,c,1,0
SS,15,8,c,1,1
SS,15,9,c,1,0
SS,15,10,c,1,1
SS,15,11,c,1,0
SS,15,12,c,1,1
SS,15,13,c,1,1
SS,15,14,c,1,1
SS,15,15,c,1,1
SS,15,16,c,1,0
SS,15,17,c,1,1
SS,15,18,c,1,1
SS,15,19,c,1,1
SS,15,20,c,1,1
SS,15,1,c,2,1
SS,15,2,c,2,1
SS,15,3,c,2,1
SS,15,4,c,2,1
SS,15,5,c,2,1
SS,15,6,c,2,1
SS,15,7,c,2,1
SS,15,8,c,2,1
SS,15,9,c,2,1
SS,15,10,c,2,1
SS,15,11,c,2,1
SS,15,12,c,2,1
SS,15,13,c,2,1
SS,15,14,c,2,1
SS,15,15,c,2,1
SS,15,16,c,2,1
SS,15,17,c,2,1
SS,15,18,c,2,1
SS,15,19,c,2,1
SS,15,20,c,2,1
SS,15,1,d,1,1
SS,15,2,d,1,1
SS,15,3,d,1,1
SS,15,4,d,1,0
SS,15,5,d,1,1
SS,15,6,d,1,0
SS,15,7,d,1,0
SS,15,8,d,1,1
SS,15,9,d,1,0
SS,15,10,d,1,1
SS,15,11,d,1,0
SS,15,12,d,1,0
SS,15,13,d,1,1
SS,15,14,d,1,0
SS,15,15,d,1,1
SS,15,16,d,1,0
SS,15,17,d,1,1
SS,15,18,d,1,1
SS,15,19,d,1,0
SS,15,20,d,1,1
SS,15,1,d,2,1
SS,15,2,d,2,1
SS,15,3,d,2,1
SS,15,4,d,2,1
SS,15,5,d,2,1
SS,15,6,d,2,1
SS,15,7,d,2,1
SS,15,8,d,2,1
SS,15,9,d,2,1
SS,15,10,d,2,1
SS,15,11,d,2,1
SS,15,12,d,2,1
SS,15,13,d,2,1
SS,15,14,d,2,1
SS,15,15,d,2,1
SS,15,16,d,2,1
SS,15,17,d,2,1
SS,15,18,d,2,1
SS,15,19,d,2,1
SS,15,20,d,2,1
SS,15,1,e,1,1
SS,15,2,e,1,1
SS,15,3,e,1,1
SS,15,4,e,1,1
SS,15,5,e,1,1
SS,15,6,e,1,1
SS,15,7,e,1,1
SS,15,8,e,1,1
SS,15,9,e,1,1
SS,15,10,e,1,0
SS,15,11,e,1,0
SS,15,12,e,1,1
SS,15,13,e,1,1
SS,15,14,e,1,0
SS,15,15,e,1,0
SS,15,16,e,1,0
SS,15,17,e,1,0
SS,15,18,e,1,0
SS,15,19,e,1,1
SS,15,20,e,1,0
SS,15,1,e,2,1
SS,15,2,e,2,1
SS,15,3,e,2,1
SS,15,4,e,2,1
SS,15,5,e,2,1
SS,15,6,e,2,1
SS,15,7,e,2,1
SS,15,8,e,2,1
SS,15,9,e,2,1
SS,15,10,e,2,1
SS,15,11,e,2,1
SS,15,12,e,2,1
SS,15,13,e,2,1
SS,15,14,e,2,1
SS,15,15,e,2,1
SS,15,16,e,2,1
SS,15,17,e,2,1
SS,15,18,e,2,1
SS,15,19,e,2,1
SS,15,20,e,2,1
SS,16,1,a,1,0
SS,16,2,a,1,0
SS,16,3,a,1,0
SS,16,4,a,1,0
SS,16,5,a,1,0
SS,16,6,a,1,1
SS,16,7,a,1,0
SS,16,8,a,1,1
SS,16,9,a,1,0
SS,16,10,a,1,1
SS,16,11,a,1,1
SS,16,12,a,1,1
SS,16,13,a,1,0
SS,16,14,a,1,1
SS,16,15,a,1,0
SS,16,16,a,1,1
SS,16,17,a,1,0
SS,16,18,a,1,0
SS,16,19,a,1,0
SS,16,20,a,1,0
SS,16,1,a,2,0
SS,16,2,a,2,0
SS,16,3,a,2,0
SS,16,4,a,2,0
SS,16,5,a,2,0
SS,16,6,a,2,1
SS,16,7,a,2,0
SS,16,8,a,2,1
SS,16,9,a,2,0
SS,16,10,a,2,1
SS,16,11,a,2,1
SS,16,12,a,2,1
SS,16,13,a,2,0
SS,16,14,a,2,1
SS,16,15,a,2,1
SS,16,16,a,2,1
SS,16,17,a,2,0
SS,16,18,a,2,1
SS,16,19,a,2,0
SS,16,20,a,2,0
SS,16,1,b,1,0
SS,16,2,b,1,0
SS,16,3,b,1,0
SS,16,4,b,1,0
SS,16,5,b,1,0
SS,16,6,b,1,1
SS,16,7,b,1,1
SS,16,8,b,1,1
SS,16,9,b,1,1
SS,16,10,b,1,0
SS,16,11,b,1,1
SS,16,12,b,1,1
SS,16,13,b,1,1
SS,16,14,b,1,1
SS,16,15,b,1,0
SS,16,16,b,1,0
SS,16,17,b,1,0
SS,16,18,b,1,0
SS,16,19,b,1,0
SS,16,20,b,1,0
SS,16,1,b,2,0
SS,16,2,b,2,0
SS,16,3,b,2,0
SS,16,4,b,2,0
SS,16,5,b,2,0
SS,16,6,b,2,1
SS,16,7,b,2,1
SS,16,8,b,2,1
SS,16,9,b,2,1
SS,16,10,b,2,0
SS,16,11,b,2,1
SS,16,12,b,2,1
SS,16,13,b,2,1
SS,16,14,b,2,1
SS,16,15,b,2,1
SS,16,16,b,2,0
SS,16,17,b,2,0
SS,16,18,b,2,0
SS,16,19,b,2,0
SS,16,20,b,2,0
SS,16,1,c,1,0
SS,16,2,c,1,0
SS,16,3,c,1,0
SS,16,4,c,1,0
SS,16,5,c,1,0
SS,16,6,c,1,1
SS,16,7,c,1,0
SS,16,8,c,1,1
SS,16,9,c,1,0
SS,16,10,c,1,0
SS,16,11,c,1,0
SS,16,12,c,1,0
SS,16,13,c,1,1
SS,16,14,c,1,0
SS,16,15,c,1,0
SS,16,16,c,1,1
SS,16,17,c,1,0
SS,16,18,c,1,0
SS,16,19,c,1,0
SS,16,20,c,1,0
SS,16,1,c,2,0
SS,16,2,c,2,0
SS,16,3,c,2,0
SS,16,4,c,2,0
SS,16,5,c,2,0
SS,16,6,c,2,1
SS,16,7,c,2,0
SS,16,8,c,2,1
SS,16,9,c,2,0
SS,16,10,c,2,0
SS,16,11,c,2,0
SS,16,12,c,2,0
SS,16,13,c,2,1
SS,16,14,c,2,0
SS,16,15,c,2,0
SS,16,16,c,2,1
SS,16,17,c,2,0
SS,16,18,c,2,1
SS,16,19,c,2,0
SS,16,20,c,2,0
SS,16,1,d,1,0
SS,16,2,d,1,0
SS,16,3,d,1,0
SS,16,4,d,1,0
SS,16,5,d,1,0
SS,16,6,d,1,0
SS,16,7,d,1,0
SS,16,8,d,1,1
SS,16,9,d,1,0
SS,16,10,d,1,0
SS,16,11,d,1,1
SS,16,12,d,1,0
SS,16,13,d,1,1
SS,16,14,d,1,0
SS,16,15,d,1,0
SS,16,16,d,1,0
SS,16,17,d,1,0
SS,16,18,d,1,1
SS,16,19,d,1,0
SS,16,20,d,1,0
SS,16,1,d,2,0
SS,16,2,d,2,0
SS,16,3,d,2,0
SS,16,4,d,2,1
SS,16,5,d,2,0
SS,16,6,d,2,0
SS,16,7,d,2,0
SS,16,8,d,2,1
SS,16,9,d,2,0
SS,16,10,d,2,0
SS,16,11,d,2,1
SS,16,12,d,2,0
SS,16,13,d,2,1
SS,16,14,d,2,1
SS,16,15,d,2,0
SS,16,16,d,2,0
SS,16,17,d,2,0
SS,16,18,d,2,1
SS,16,19,d,2,0
SS,16,20,d,2,0
SS,16,1,e,1,0
SS,16,2,e,1,0
SS,16,3,e,1,0
SS,16,4,e,1,0
SS,16,5,e,1,0
SS,16,6,e,1,0
SS,16,7,e,1,0
SS,16,8,e,1,0
SS,16,9,e,1,0
SS,16,10,e,1,0
SS,16,11,e,1,1
SS,16,12,e,1,1
SS,16,13,e,1,0
SS,16,14,e,1,0
SS,16,15,e,1,1
SS,16,16,e,1,0
SS,16,17,e,1,1
SS,16,18,e,1,0
SS,16,19,e,1,0
SS,16,20,e,1,0
SS,16,1,e,2,0
SS,16,2,e,2,0
SS,16,3,e,2,1
SS,16,4,e,2,0
SS,16,5,e,2,0
SS,16,6,e,2,0
SS,16,7,e,2,1
SS,16,8,e,2,0
SS,16,9,e,2,0
SS,16,10,e,2,0
SS,16,11,e,2,1
SS,16,12,e,2,1
SS,16,13,e,2,0
SS,16,14,e,2,0
SS,16,15,e,2,1
SS,16,16,e,2,0
SS,16,17,e,2,1
SS,16,18,e,2,0
SS,16,19,e,2,0
SS,16,20,e,2,0
SS,17,1,a,1,0
SS,17,2,a,1,0
SS,17,3,a,1,0
SS,17,4,a,1,0
SS,17,5,a,1,0
SS,17,6,a,1,0
SS,17,7,a,1,0
SS,17,8,a,1,1
SS,17,9,a,1,0
SS,17,10,a,1,1
SS,17,11,a,1,0
SS,17,12,a,1,1
SS,17,13,a,1,1
SS,17,14,a,1,0
SS,17,15,a,1,1
SS,17,16,a,1,0
SS,17,17,a,1,1
SS,17,18,a,1,0
SS,17,19,a,1,0
SS,17,20,a,1,0
SS,17,1,a,2,0
SS,17,2,a,2,1
SS,17,3,a,2,1
SS,17,4,a,2,1
SS,17,5,a,2,1
SS,17,6,a,2,1
SS,17,7,a,2,1
SS,17,8,a,2,1
SS,17,9,a,2,1
SS,17,10,a,2,1
SS,17,11,a,2,1
SS,17,12,a,2,1
SS,17,13,a,2,1
SS,17,14,a,2,1
SS,17,15,a,2,1
SS,17,16,a,2,1
SS,17,17,a,2,1
SS,17,18,a,2,1
SS,17,19,a,2,1
SS,17,20,a,2,1
SS,17,1,b,1,1
SS,17,2,b,1,1
SS,17,3,b,1,0
SS,17,4,b,1,1
SS,17,5,b,1,0
SS,17,6,b,1,1
SS,17,7,b,1,1
SS,17,8,b,1,1
SS,17,9,b,1,1
SS,17,10,b,1,0
SS,17,11,b,1,1
SS,17,12,b,1,1
SS,17,13,b,1,0
SS,17,14,b,1,1
SS,17,15,b,1,1
SS,17,16,b,1,0
SS,17,17,b,1,0
SS,17,18,b,1,1
SS,17,19,b,1,0
SS,17,20,b,1,0
SS,17,1,b,2,1
SS,17,2,b,2,1
SS,17,3,b,2,1
SS,17,4,b,2,1
SS,17,5,b,2,1
SS,17,6,b,2,1
SS,17,7,b,2,1
SS,17,8,b,2,1
SS,17,9,b,2,1
SS,17,10,b,2,1
SS,17,11,b,2,1
SS,17,12,b,2,1
SS,17,13,b,2,1
SS,17,14,b,2,1
SS,17,15,b,2,1
SS,17,16,b,2,1
SS,17,17,b,2,1
SS,17,18,b,2,1
SS,17,19,b,2,1
SS,17,20,b,2,1
SS,17,1,c,1,0
SS,17,2,c,1,0
SS,17,3,c,1,0
SS,17,4,c,1,0
SS,17,5,c,1,1
SS,17,6,c,1,0
SS,17,7,c,1,1
SS,17,8,c,1,1
SS,17,9,c,1,0
SS,17,10,c,1,1
SS,17,11,c,1,1
SS,17,12,c,1,0
SS,17,13,c,1,1
SS,17,14,c,1,0
SS,17,15,c,1,1
SS,17,16,c,1,1
SS,17,17,c,1,1
SS,17,18,c,1,0
SS,17,19,c,1,1
SS,17,20,c,1,1
SS,17,1,c,2,1
SS,17,2,c,2,1
SS,17,3,c,2,1
SS,17,4,c,2,1
SS,17,5,c,2,1
SS,17,6,c,2,1
SS,17,7,c,2,1
SS,17,8,c,2,1
SS,17,9,c,2,1
SS,17,10,c,2,1
SS,17,11,c,2,1
SS,17,12,c,2,1
SS,17,13,c,2,1
SS,17,14,c,2,1
SS,17,15,c,2,1
SS,17,16,c,2,1
SS,17,17,c,2,1
SS,17,18,c,2,1
SS,17,19,c,2,1
SS,17,20,c,2,1
SS,17,1,d,1,1
SS,17,2,d,1,1
SS,17,3,d,1,1
SS,17,4,d,1,0
SS,17,5,d,1,1
SS,17,6,d,1,0
SS,17,7,d,1,1
SS,17,8,d,1,1
SS,17,9,d,1,1
SS,17,10,d,1,0
SS,17,11,d,1,0
SS,17,12,d,1,1
SS,17,13,d,1,1
SS,17,14,d,1,1
SS,17,15,d,1,1
SS,17,16,d,1,1
SS,17,17,d,1,1
SS,17,18,d,1,1
SS,17,19,d,1,1
SS,17,20,d,1,0
SS,17,1,d,2,1
SS,17,2,d,2,1
SS,17,3,d,2,1
SS,17,4,d,2,1
SS,17,5,d,2,1
SS,17,6,d,2,1
SS,17,7,d,2,1
SS,17,8,d,2,1
SS,17,9,d,2,1
SS,17,10,d,2,1
SS,17,11,d,2,1
SS,17,12,d,2,1
SS,17,13,d,2,1
SS,17,14,d,2,1
SS,17,15,d,2,1
SS,17,16,d,2,1
SS,17,17,d,2,1
SS,17,18,d,2,1
SS,17,19,d,2,1
SS,17,20,d,2,1
SS,17,1,e,1,0
SS,17,2,e,1,0
SS,17,3,e,1,1
SS,17,4,e,1,0
SS,17,5,e,1,0
SS,17,6,e,1,1
SS,17,7,e,1,0
SS,17,8,e,1,1
SS,17,9,e,1,0
SS,17,10,e,1,1
SS,17,11,e,1,1
SS,17,12,e,1,1
SS,17,13,e,1,1
SS,17,14,e,1,0
SS,17,15,e,1,0
SS,17,16,e,1,0
SS,17,17,e,1,1
SS,17,18,e,1,1
SS,17,19,e,1,1
SS,17,20,e,1,1
SS,17,1,e,2,0
SS,17,2,e,2,1
SS,17,3,e,2,1
SS,17,4,e,2,1
SS,17,5,e,2,1
SS,17,6,e,2,1
SS,17,7,e,2,1
SS,17,8,e,2,1
SS,17,9,e,2,1
SS,17,10,e,2,1
SS,17,11,e,2,1
SS,17,12,e,2,1
SS,17,13,e,2,1
SS,17,14,e,2,1
SS,17,15,e,2,1
SS,17,16,e,2,1
SS,17,17,e,2,1
SS,17,18,e,2,1
SS,17,19,e,2,1
SS,17,20,e,2,1
SS,18,1,a,1,0
SS,18,2,a,1,0
SS,18,3,a,1,0
SS,18,4,a,1,0
SS,18,5,a,1,0
SS,18,6,a,1,0
SS,18,7,a,1,0
SS,18,8,a,1,0
SS,18,9,a,1,0
SS,18,10,a,1,0
SS,18,11,a,1,0
SS,18,12,a,1,0
SS,18,13,a,1,0
SS,18,14,a,1,0
SS,18,15,a,1,0
SS,18,16,a,1,0
SS,18,17,a,1,0
SS,18,18,a,1,0
SS,18,19,a,1,0
SS,18,20,a,1,0
SS,18,1,a,2,1
SS,18,2,a,2,1
SS,18,3,a,2,0
SS,18,4,a,2,1
SS,18,5,a,2,1
SS,18,6,a,2,0
SS,18,7,a,2,0
SS,18,8,a,2,1
SS,18,9,a,2,0
SS,18,10,a,2,0
SS,18,11,a,2,0
SS,18,12,a,2,1
SS,18,13,a,2,0
SS,18,14,a,2,0
SS,18,15,a,2,0
SS,18,16,a,2,0
SS,18,17,a,2,0
SS,18,18,a,2,0
SS,18,19,a,2,0
SS,18,20,a,2,0
SS,18,1,b,1,0
SS,18,2,b,1,0
SS,18,3,b,1,0
SS,18,4,b,1,0
SS,18,5,b,1,0
SS,18,6,b,1,0
SS,18,7,b,1,0
SS,18,8,b,1,0
SS,18,9,b,1,0
SS,18,10,b,1,0
SS,18,11,b,1,0
SS,18,12,b,1,0
SS,18,13,b,1,0
SS,18,14,b,1,1
SS,18,15,b,1,0
SS,18,16,b,1,0
SS,18,17,b,1,0
SS,18,18,b,1,0
SS,18,19,b,1,0
SS,18,20,b,1,0
SS,18,1,b,2,1
SS,18,2,b,2,0
SS,18,3,b,2,1
SS,18,4,b,2,1
SS,18,5,b,2,1
SS,18,6,b,2,1
SS,18,7,b,2,0
SS,18,8,b,2,1
SS,18,9,b,2,1
SS,18,10,b,2,1
SS,18,11,b,2,0
SS,18,12,b,2,1
SS,18,13,b,2,1
SS,18,14,b,2,1
SS,18,15,b,2,0
SS,18,16,b,2,0
SS,18,17,b,2,0
SS,18,18,b,2,0
SS,18,19,b,2,0
SS,18,20,b,2,0
SS,18,1,c,1,0
SS,18,2,c,1,0
SS,18,3,c,1,1
SS,18,4,c,1,0
SS,18,5,c,1,0
SS,18,6,c,1,0
SS,18,7,c,1,0
SS,18,8,c,1,0
SS,18,9,c,1,0
SS,18,10,c,1,0
SS,18,11,c,1,0
SS,18,12,c,1,0
SS,18,13,c,1,0
SS,18,14,c,1,1
SS,18,15,c,1,0
SS,18,16,c,1,0
SS,18,17,c,1,0
SS,18,18,c,1,0
SS,18,19,c,1,0
SS,18,20,c,1,0
SS,18,1,c,2,1
SS,18,2,c,2,1
SS,18,3,c,2,1
SS,18,4,c,2,1
SS,18,5,c,2,1
SS,18,6,c,2,1
SS,18,7,c,2,1
SS,18,8,c,2,1
SS,18,9,c,2,0
SS,18,10,c,2,1
SS,18,11,c,2,1
SS,18,12,c,2,0
SS,18,13,c,2,1
SS,18,14,c,2,1
SS,18,15,c,2,0
SS,18,16,c,2,0
SS,18,17,c,2,0
SS,18,18,c,2,0
SS,18,19,c,2,1
SS,18,20,c,2,0
SS,18,1,d,1,0
SS,18,2,d,1,0
SS,18,3,d,1,0
SS,18,4,d,1,0
SS,18,5,d,1,0
SS,18,6,d,1,0
SS,18,7,d,1,0
SS,18,8,d,1,0
SS,18,9,d,1,0
SS,18,10,d,1,0
SS,18,11,d,1,0
SS,18,12,d,1,0
SS,18,13,d,1,0
SS,18,14,d,1,0
SS,18,15,d,1,0
SS,18,16,d,1,0
SS,18,17,d,1,0
SS,18,18,d,1,0
SS,18,19,d,1,0
SS,18,20,d,1,0
SS,18,1,d,2,1
SS,18,2,d,2,1
SS,18,3,d,2,1
SS,18,4,d,2,1
SS,18,5,d,2,1
SS,18,6,d,2,1
SS,18,7,d,2,1
SS,18,8,d,2,1
SS,18,9,d,2,0
SS,18,10,d,2,1
SS,18,11,d,2,1
SS,18,12,d,2,0
SS,18,13,d,2,0
SS,18,14,d,2,1
SS,18,15,d,2,1
SS,18,16,d,2,1
SS,18,17,d,2,1
SS,18,18,d,2,0
SS,18,19,d,2,0
SS,18,20,d,2,0
SS,18,1,e,1,0
SS,18,2,e,1,0
SS,18,3,e,1,0
SS,18,4,e,1,0
SS,18,5,e,1,0
SS,18,6,e,1,0
SS,18,7,e,1,0
SS,18,8,e,1,0
SS,18,9,e,1,0
SS,18,10,e,1,0
SS,18,11,e,1,0
SS,18,12,e,1,0
SS,18,13,e,1,0
SS,18,14,e,1,0
SS,18,15,e,1,0
SS,18,16,e,1,0
SS,18,17,e,1,0
SS,18,18,e,1,0
SS,18,19,e,1,0
SS,18,20,e,1,0
SS,18,1,e,2,1
SS,18,2,e,2,1
SS,18,3,e,2,1
SS,18,4,e,2,1
SS,18,5,e,2,1
SS,18,6,e,2,1
SS,18,7,e,2,1
SS,18,8,e,2,1
SS,18,9,e,2,1
SS,18,10,e,2,1
SS,18,11,e,2,1
SS,18,12,e,2,1
SS,18,13,e,2,1
SS,18,14,e,2,0
SS,18,15,e,2,1
SS,18,16,e,2,1
SS,18,17,e,2,0
SS,18,18,e,2,1
SS,18,19,e,2,1
SS,18,20,e,2,0
SS,19,1,a,1,0
SS,19,2,a,1,0
SS,19,3,a,1,1
SS,19,4,a,1,0
SS,19,5,a,1,1
SS,19,6,a,1,1
SS,19,7,a,1,1
SS,19,8,a,1,1
SS,19,9,a,1,1
SS,19,10,a,1,1
SS,19,11,a,1,1
SS,19,12,a,1,1
SS,19,13,a,1,1
SS,19,14,a,1,1
SS,19,15,a,1,1
SS,19,16,a,1,1
SS,19,17,a,1,0
SS,19,18,a,1,0
SS,19,19,a,1,0
SS,19,20,a,1,0
SS,19,1,a,2,1
SS,19,2,a,2,1
SS,19,3,a,2,1
SS,19,4,a,2,1
SS,19,5,a,2,1
SS,19,6,a,2,1
SS,19,7,a,2,1
SS,19,8,a,2,1
SS,19,9,a,2,1
SS,19,10,a,2,1
SS,19,11,a,2,1
SS,19,12,a,2,1
SS,19,13,a,2,1
SS,19,14,a,2,1
SS,19,15,a,2,1
SS,19,16,a,2,1
SS,19,17,a,2,1
SS,19,18,a,2,1
SS,19,19,a,2,1
SS,19,20,a,2,1
SS,19,1,b,1,0
SS,19,2,b,1,0
SS,19,3,b,1,0
SS,19,4,b,1,0
SS,19,5,b,1,0
SS,19,6,b,1,0
SS,19,7,b,1,1
SS,19,8,b,1,1
SS,19,9,b,1,1
SS,19,10,b,1,1
SS,19,11,b,1,1
SS,19,12,b,1,1
SS,19,13,b,1,1
SS,19,14,b,1,1
SS,19,15,b,1,0
SS,19,16,b,1,0
SS,19,17,b,1,0
SS,19,18,b,1,1
SS,19,19,b,1,0
SS,19,20,b,1,0
SS,19,1,b,2,1
SS,19,2,b,2,1
SS,19,3,b,2,1
SS,19,4,b,2,1
SS,19,5,b,2,1
SS,19,6,b,2,1
SS,19,7,b,2,1
SS,19,8,b,2,1
SS,19,9,b,2,1
SS,19,10,b,2,1
SS,19,11,b,2,1
SS,19,12,b,2,1
SS,19,13,b,2,1
SS,19,14,b,2,1
SS,19,15,b,2,1
SS,19,16,b,2,1
SS,19,17,b,2,1
SS,19,18,b,2,1
SS,19,19,b,2,1
SS,19,20,b,2,1
SS,19,1,c,1,0
SS,19,2,c,1,0
SS,19,3,c,1,0
SS,19,4,c,1,0
SS,19,5,c,1,0
SS,19,6,c,1,0
SS,19,7,c,1,0
SS,19,8,c,1,1
SS,19,9,c,1,1
SS,19,10,c,1,1
SS,19,11,c,1,1
SS,19,12,c,1,1
SS,19,13,c,1,1
SS,19,14,c,1,1
SS,19,15,c,1,1
SS,19,16,c,1,1
SS,19,17,c,1,1
SS,19,18,c,1,0
SS,19,19,c,1,0
SS,19,20,c,1,1
SS,19,1,c,2,0
SS,19,2,c,2,0
SS,19,3,c,2,0
SS,19,4,c,2,1
SS,19,5,c,2,1
SS,19,6,c,2,1
SS,19,7,c,2,1
SS,19,8,c,2,1
SS,19,9,c,2,1
SS,19,10,c,2,1
SS,19,11,c,2,1
SS,19,12,c,2,1
SS,19,13,c,2,0
SS,19,14,c,2,1
SS,19,15,c,2,0
SS,19,16,c,2,1
SS,19,17,c,2,1
SS,19,18,c,2,1
SS,19,19,c,2,1
SS,19,20,c,2,1
SS,19,1,d,1,0
SS,19,2,d,1,0
SS,19,3,d,1,1
SS,19,4,d,1,0
SS,19,5,d,1,0
SS,19,6,d,1,0
SS,19,7,d,1,0
SS,19,8,d,1,1
SS,19,9,d,1,1
SS,19,10,d,1,1
SS,19,11,d,1,1
SS,19,12,d,1,0
SS,19,13,d,1,1
SS,19,14,d,1,0
SS,19,15,d,1,1
SS,19,16,d,1,1
SS,19,17,d,1,0
SS,19,18,d,1,0
SS,19,19,d,1,1
SS,19,20,d,1,0
SS,19,1,d,2,1
SS,19,2,d,2,1
SS,19,3,d,2,1
SS,19,4,d,2,0
SS,19,5,d,2,1
SS,19,6,d,2,1
SS,19,7,d,2,1
SS,19,8,d,2,1
SS,19,9,d,2,1
SS,19,10,d,2,1
SS,19,11,d,2,1
SS,19,12,d,2,1
SS,19,13,d,2,1
SS,19,14,d,2,1
SS,19,15,d,2,1
SS,19,16,d,2,1
SS,19,17,d,2,0
SS,19,18,d,2,0
SS,19,19,d,2,1
SS,19,20,d,2,1
SS,19,1,e,1,0
SS,19,2,e,1,0
SS,19,3,e,1,1
SS,19,4,e,1,0
SS,19,5,e,1,0
SS,19,6,e,1,0
SS,19,7,e,1,1
SS,19,8,e,1,1
SS,19,9,e,1,1
SS,19,10,e,1,1
SS,19,11,e,1,1
SS,19,12,e,1,1
SS,19,13,e,1,0
SS,19,14,e,1,1
SS,19,15,e,1,1
SS,19,16,e,1,1
SS,19,17,e,1,1
SS,19,18,e,1,1
SS,19,19,e,1,1
SS,19,20,e,1,1
SS,19,1,e,2,0
SS,19,2,e,2,0
SS,19,3,e,2,1
SS,19,4,e,2,0
SS,19,5,e,2,1
SS,19,6,e,2,1
SS,19,7,e,2,1
SS,19,8,e,2,1
SS,19,9,e,2,1
SS,19,10,e,2,1
SS,19,11,e,2,1
SS,19,12,e,2,1
SS,19,13,e,2,1
SS,19,14,e,2,1
SS,19,15,e,2,1
SS,19,16,e,2,1
SS,19,17,e,2,1
SS,19,18,e,2,1
SS,19,19,e,2,1
SS,19,20,e,2,1
SS,20,1,a,1,0
SS,20,2,a,1,1
SS,20,3,a,1,1
SS,20,4,a,1,1
SS,20,5,a,1,1
SS,20,6,a,1,1
SS,20,7,a,1,1
SS,20,8,a,1,1
SS,20,9,a,1,1
SS,20,10,a,1,1
SS,20,11,a,1,1
SS,20,12,a,1,1
SS,20,13,a,1,1
SS,20,14,a,1,1
SS,20,15,a,1,1
SS,20,16,a,1,1
SS,20,17,a,1,1
SS,20,18,a,1,1
SS,20,19,a,1,1
SS,20,20,a,1,1
SS,20,1,a,2,1
SS,20,2,a,2,1
SS,20,3,a,2,1
SS,20,4,a,2,1
SS,20,5,a,2,1
SS,20,6,a,2,1
SS,20,7,a,2,1
SS,20,8,a,2,1
SS,20,9,a,2,1
SS,20,10,a,2,1
SS,20,11,a,2,1
SS,20,12,a,2,1
SS,20,13,a,2,1
SS,20,14,a,2,1
SS,20,15,a,2,1
SS,20,16,a,2,1
SS,20,17,a,2,1
SS,20,18,a,2,1
SS,20,19,a,2,1
SS,20,20,a,2,1
SS,20,1,b,1,0
SS,20,2,b,1,1
SS,20,3,b,1,1
SS,20,4,b,1,1
SS,20,5,b,1,1
SS,20,6,b,1,1
SS,20,7,b,1,1
SS,20,8,b,1,1
